# dataset=strongs/glosses; lang=por; source=strongs_gloss(lexicon)+llm_strongs_glosses(llm); license=see resources/strongs/README.md; date=2026-06-20
strong	lemma	gloss	methods	sources
H6986	קֶטֶב	peste	lexicon	ubs-dict
H6988	קְטוֹרָה	fumaça (de incenso queimado como sacrifício a Deus)	lexicon	ubs-dict
H6989	קְטוּרָה	Quetura	lexicon	ubs-dict
H6991	קָטַל	matar	lexicon	ubs-dict
H6993	קֶטֶל	matar	lexicon	ubs-dict
H6994	קָטֹן	reduzir	lexicon	ubs-dict
H6995	קֹטֶן	o dedo mínimo	lexicon	ubs-dict
H6996	קָטָן	pequeno	lexicon	ubs-dict
H6997	קָטָן	Hacatã	lexicon	ubs-dict
H6998	קָטַף	arrancar	lexicon	ubs-dict
H6999	קָטַר	altar de incenso	lexicon	ubs-dict
H6999	קָטַר	incenso	lexicon	ubs-dict
H6999	קָטַר	queimar	lexicon	ubs-dict
H7000	קָטַר	fechados	lexicon	ubs-dict
H7002	קִטֵּר	perfume	lexicon	ubs-dict
H7003	קִטְרוֹן	Quitrom	lexicon	ubs-dict
H7004	קְטֹרֶת	fumaça (da queima de animais em sacrifício)	lexicon	ubs-dict
H7005	קַטָּת	Catate	lexicon	ubs-dict
H7008	קִיטוֹר	fumaça (densa)	lexicon	ubs-dict
H7009	קִים	inimigo	lexicon	ubs-dict
H7012	קִימָה	levantar-se	lexicon	ubs-dict
H7013	קַיִן	ponta de lança	lexicon	ubs-dict
H7015	קִינָה	lamento	lexicon	ubs-dict
H7017	קֵינִי	queneu	lexicon	ubs-dict
H7018	קֵינָן	Cainã	lexicon	ubs-dict
H7019	קַיִץ	verão	lexicon	ubs-dict
H7020	קִיצוֹן	na extremidade	lexicon	ubs-dict
H7021	קִיקָיוֹן	planta	lexicon	ubs-dict
H7022	קִיקָלוֹן	desgraça	lexicon	ubs-dict
H7023	קִיר	parede	lexicon	ubs-dict
H7024	קִיר	Quir de Moabe	lexicon	ubs-dict
H7025	קִיר חֶרֶשׂ	Quir-Haresete	lexicon	ubs-dict
H7025	קִיר חֶרֶשׂ	Quir-Heres	lexicon	ubs-dict
H7026	קֵירֹס	Queros	lexicon	ubs-dict
H7027	קִישׁ	Quis	lexicon	ubs-dict
H7028	קִישׁוֹן	Quisom	lexicon	ubs-dict
H7029	קִישִׁי	Quisi	lexicon	ubs-dict
H7031	קַל	leve	lexicon	ubs-dict
H7033	קָלָה	queimar	lexicon	ubs-dict
H7036	קָלוֹן	desgraça	lexicon	ubs-dict
H7037	קַלַּחַת	caldeirão	lexicon	ubs-dict
H7038	קָלַט	ser atrofiado	lexicon	ubs-dict
H7039	קָלִי	cereal tostado	lexicon	ubs-dict
H7040	קַלַּי	Calai	lexicon	ubs-dict
H7041	קֵלָיָה	Quelaías	lexicon	ubs-dict
H7042	קְלִיטָא	Quelita	lexicon	ubs-dict
H7043	קָלַל	leve	lexicon	ubs-dict
H7044	קָלָל	polido	lexicon	ubs-dict
H7045	קְלָלָה	amaldiçoar	lexicon	ubs-dict
H7046	קָלַס	desprezar	lexicon	ubs-dict
H7047	קֶלֶס	ridicularizar	lexicon	ubs-dict
H7048	קַלָּסָה	objeto de zombaria	lexicon	ubs-dict
H7049	קָלַע	atirar com atiradeira	lexicon	ubs-dict
H7050	קֶלַע	funda	lexicon	ubs-dict
H7051	קַלָּע	atirador de funda	lexicon	ubs-dict
H7052	קְלֹקֵל	miserável	lexicon	ubs-dict
H7053	קִלְּשׁוֹן	forcado	lexicon	ubs-dict
H7054	קָמָה	cereais nos campos	lexicon	ubs-dict
H7055	קְמוּאֵל	Quemuel	lexicon	ubs-dict
H7056	קָמוֹן	Camom	lexicon	ubs-dict
H7057	קִמּוֹשׁ	espinheiro	lexicon	ubs-dict
H7058	קֶמַח	farinha	lexicon	ubs-dict
H7059	קָמַט	pegar	lexicon	ubs-dict
H7060	קָמַל	murchar	lexicon	ubs-dict
H7061	קָמַץ	pegar	lexicon	ubs-dict
H7062	קֹמֶץ	punhado	lexicon	ubs-dict
H7064	קֵן	ninho	lexicon	ubs-dict
H7065	קָנָא	ser zeloso	lexicon	ubs-dict
H7067	קַנָּא	ciúmento	lexicon	ubs-dict
H7068	קִנְאָה	zelo	lexicon	ubs-dict
H7069	קָנָה	comprar	lexicon	ubs-dict
H7070	קָנֶה	junco	lexicon	ubs-dict
H7071	קָנָה	Caná	lexicon	ubs-dict
H7072	קַנּוֹא	ciúme	lexicon	ubs-dict
H7073	קְנַז	Quenaz	lexicon	ubs-dict
H7074	קְנִזִּי	Quenezeu	lexicon	ubs-dict
H7075	קִנְיָן	bens	lexicon	ubs-dict
H7076	קִנָּמוֹן	canela	lexicon	ubs-dict
H7077	קָנַן	fazer ninho	lexicon	ubs-dict
H7078	קֶנֶץ	armadilha	lexicon	ubs-dict
H7079	קְנָת	Quenate	lexicon	ubs-dict
H7080	קָסַם	praticar adivinhação	lexicon	ubs-dict
H7081	קֶסֶם	adivinhação	lexicon	ubs-dict
H7082	קָסַס	arrancar	lexicon	ubs-dict
H7083	קֶסֶת	estojo de escrevedor	lexicon	ubs-dict
H7084	קְעִילָה	Queila	lexicon	ubs-dict
H7085	קַעֲקַע	incisão	lexicon	ubs-dict
H7086	קְעָרָה	prato	lexicon	ubs-dict
H7087	קָפָא	endurecer	lexicon	ubs-dict
H7087	קָפָא	ficar encoberto	lexicon	ubs-dict
H7088	קָפַד	enrolar (uma peça de tecido)	lexicon	ubs-dict
H7089	קְפָדָה	terror	lexicon	ubs-dict
H7090	קִפּוֹד	coruja	lexicon	ubs-dict
H7091	קִפּוֹז	coruja	lexicon	ubs-dict
H7092	קָפַץ	fechar	lexicon	ubs-dict
H7093	קֵץ	fim	lexicon	ubs-dict
H7094	קָצַב	cortar fora	lexicon	ubs-dict
H7095	קֶצֶב	forma	lexicon	ubs-dict
H7096	קָצָה	cortar	lexicon	ubs-dict
H7100	קֶצַח	cominho	lexicon	ubs-dict
H7101	קָצִין	chefe	lexicon	ubs-dict
H7102	קְצִיעָה	cássia	lexicon	ubs-dict
H7107	קָצַף	ficar furioso	lexicon	ubs-dict
H7110	קֶצֶף	ira	lexicon	ubs-dict
H7111	קְצָפָה	destroçar	lexicon	ubs-dict
H7112	קָצַץ	cortar fora	lexicon	ubs-dict
H7114	קָצַר	estreito	lexicon	ubs-dict
H7119	קַר	fria	lexicon	ubs-dict
H7120	קֹר	frio	lexicon	ubs-dict
H7121	קָרָא	chamar	lexicon	ubs-dict
H7126	קָרַב	chegar	lexicon	ubs-dict
H7128	קְרָב	batalha	lexicon	ubs-dict
H7131	קָרֵב	chegar	lexicon	ubs-dict
H7134	קַרְדֹּם	enxó	lexicon	ubs-dict
H7135	קָרָה	frio	lexicon	ubs-dict
H7137	קָרֶה	emissão noturna	lexicon	ubs-dict
H7139	קָרַח	rapar a cabeça	lexicon	ubs-dict
H7140	קֶרַח	geada	lexicon	ubs-dict
H7141	קֹרַח	Corá	lexicon	ubs-dict
H7142	קֵרֵחַ	careca	lexicon	ubs-dict
H7143	קָרֵחַ	Careá	lexicon	ubs-dict
H7144	קׇרְחָה	parte calva	lexicon	ubs-dict
H7145	קׇרְחִי	coreíta	lexicon	ubs-dict
H7146	קָרַחַת	calva	lexicon	ubs-dict
H7147	קְרִי	oposição	lexicon	ubs-dict
H7148	קָרִיא	chamado/a	lexicon	ubs-dict
H7150	קְרִיאָה	mensagem	lexicon	ubs-dict
H7151	קִרְיָה	cidade	lexicon	ubs-dict
H7152	קְרִיּוֹת	Queriote	lexicon	ubs-dict
H7153	קִרְיַת אַרְבַּע	Quiriate-Arba	lexicon	ubs-dict
H7154	קִרְיַת בַּעַל	Quiriate-Baal	lexicon	ubs-dict
H7155	קִרְיַת חֻצוֹת	Quiriate-Huzote	lexicon	ubs-dict
H7156	קִרְיָתַיִם	Quiriataim	lexicon	ubs-dict
H7157	קִרְיַת יְעָרִים	Quiriate-Jearim	lexicon	ubs-dict
H7158	קִרְיַת סַנָּה	Quiriate-Sana	lexicon	ubs-dict
H7158	קִרְיַת סַנָּה	Quiriate-Sefer	lexicon	ubs-dict
H7159	קָרַם	estender (sobre)	lexicon	ubs-dict
H7160	קָרַן	brilhar	lexicon	ubs-dict
H7161	קֶרֶן	Carnaim	lexicon	ubs-dict
H7161	קֶרֶן	chifre	lexicon	ubs-dict
H7163	קֶרֶן הַפּוּךְ	Quéren-Hapuque	lexicon	ubs-dict
H7164	קָרַס	inclinar-se	lexicon	ubs-dict
H7165	קֶרֶס	gancho	lexicon	ubs-dict
H7166	קַרְסֹל	tornozelo	lexicon	ubs-dict
H7167	קָרַע	rasgar	lexicon	ubs-dict
H7168	קֶרַע	pedaços rasgados de pano	lexicon	ubs-dict
H7169	קָרַץ	morder seus lábios	lexicon	ubs-dict
H7171	קֶרֶץ	mutuca	lexicon	ubs-dict
H7172	קַרְקַע	piso	lexicon	ubs-dict
H7174	קַרְקֹר	Carcor	lexicon	ubs-dict
H7175	קֶרֶשׁ	armação	lexicon	ubs-dict
H7176	קֶרֶת	cidade	lexicon	ubs-dict
H7177	קַרְתָּה	Cartá	lexicon	ubs-dict
H7178	קַרְתָּן	Cartã	lexicon	ubs-dict
H7179	קַשׁ	palha	lexicon	ubs-dict
H7180	קִשֻּׁא	melão	lexicon	ubs-dict
H7181	קָשַׁב	ouvir atentamente	lexicon	ubs-dict
H7182	קֶשֶׁב	atenção	lexicon	ubs-dict
H7183	קַשָּׁב	atento	lexicon	ubs-dict
H7184	קָשָׂה	jarra	lexicon	ubs-dict
H7185	קָשָׁה	ser difícil	lexicon	ubs-dict
H7186	קָשֶׁה	duro/a	lexicon	ubs-dict
H7188	קָשַׁח	fazer ser teimoso	lexicon	ubs-dict
H7189	קֹשֶׁט	arco (utilizado como símbolo de batalha)	lexicon	ubs-dict
H7189	קֹשֶׁט	verdadeiro	lexicon	ubs-dict
H7190	קְשִׁי	teimosia	lexicon	ubs-dict
H7191	קִשְׁיוֹן	Quisiom	lexicon	ubs-dict
H7192	קְשִׂיטָה	moeda	lexicon	ubs-dict
H7193	קַשְׂקֶשֶׂת	escamas	lexicon	ubs-dict
H7194	קָשַׁר	fechar juntamente	lexicon	ubs-dict
H7195	קֶשֶׁר	conspirar	lexicon	ubs-dict
H7196	קִשֻּׁר	faixas	lexicon	ubs-dict
H7197	קָשַׁשׁ	reunir-se	lexicon	ubs-dict
H7198	קֶשֶׁת	arco	lexicon	ubs-dict
H7199	קַשָּׁת	arqueiro	lexicon	ubs-dict
H7200	רָאָה	ver	lexicon	ubs-dict
H7201	רָאָה	milhafre	lexicon	ubs-dict
H7203	רֹאֶה	vidente	lexicon	ubs-dict
H7204	רֹאֵה	Haroé	lexicon	ubs-dict
H7205	רְאוּבֵן	Rúben	lexicon	ubs-dict
H7206	רְאוּבֵנִי	rubenita	lexicon	ubs-dict
H7207		vista	lexicon	ubs-dict
H7208	רְאוּמָה	Reumá	lexicon	ubs-dict
H7209	רְאִי	espelho	lexicon	ubs-dict
H7210	רֳאִי	ver	lexicon	ubs-dict
H7211	רְאָיָה	Reaías	lexicon	ubs-dict
H7213	רָאַם	estar no alto	lexicon	ubs-dict
H7214	רְאֵם	boi selvagem	lexicon	ubs-dict
H7215	רָאמָה	coral	lexicon	ubs-dict
H7218	רֹאשׁ	cabeça	lexicon	ubs-dict
H7221	רִאשָׁה	primeiro	lexicon	ubs-dict
H7222	רֹאשָׁה	pedra principal	lexicon	ubs-dict
H7223	רִאשׁוֹן	primeiro	lexicon	ubs-dict
H7224	רִאשֹׁנִי	primeiro	lexicon	ubs-dict
H7225	רֵאשִׁית	princípio	lexicon	ubs-dict
H7227	רַב	grande	lexicon	ubs-dict
H7231	רָבַב	multiplicar	lexicon	ubs-dict
H7233	רְבָבָה	dez mil	lexicon	ubs-dict
H7234	רָבַד	cobrir	lexicon	ubs-dict
H7237	רַבָּה	Rabá	lexicon	ubs-dict
H7239	רִבּוֹ	dez mil	lexicon	ubs-dict
H7241	רָבִיב	chuvas	lexicon	ubs-dict
H7242	רָבִיד	colar	lexicon	ubs-dict
H7243	רְבִיעִי	quarto	lexicon	ubs-dict
H7245	רַבִּית	Rabite	lexicon	ubs-dict
H7246	רָבַךְ	misturar	lexicon	ubs-dict
H7247	רִבְלָה	Ribla	lexicon	ubs-dict
H7248	רַב־מָג	Rabe-Mague	lexicon	ubs-dict
H7250	רָבַע	deitar-se	lexicon	ubs-dict
H7253	רֶבַע	quarto/a	lexicon	ubs-dict
H7255	רֹבַע	quarto	lexicon	ubs-dict
H7256	רִבֵּעַ	descendentes da quarta geração	lexicon	ubs-dict
H7257	רָבַץ	deitar-se	lexicon	ubs-dict
H7258	רֵבֶץ	curral	lexicon	ubs-dict
H7259	רִבְקָה	Rebeca	lexicon	ubs-dict
H7263	רֶגֶב	torrão	lexicon	ubs-dict
H7264	רָגַז	tremer	lexicon	ubs-dict
H7267	רֹגֶז	perturbação	lexicon	ubs-dict
H7268	רַגָּז	coração ansioso	lexicon	ubs-dict
H7269	רׇגְזָה	estremecer	lexicon	ubs-dict
H7270	רָגַל	ensinar a andar	lexicon	ubs-dict
H7272	רֶגֶל	pé	lexicon	ubs-dict
H7273	רַגְלִי	homem a pé	lexicon	ubs-dict
H7274	רֹגְלִים	Rogelim	lexicon	ubs-dict
H7275	רָגַם	apedrejar	lexicon	ubs-dict
H7276	רֶגֶם	Regém	lexicon	ubs-dict
H7277	רִגְמָה	multidão	lexicon	ubs-dict
H7278	רֶגֶם מֶלֶךְ	Regém-Meleque	lexicon	ubs-dict
H7280	רָגַע	apenas um instante	lexicon	ubs-dict
H7281	רֶגַע	momento	lexicon	ubs-dict
H7282	רָגֵעַ	pacífico	lexicon	ubs-dict
H7283	רָגַשׁ	reunir-se	lexicon	ubs-dict
H7285	רֶגֶשׁ	multidão	lexicon	ubs-dict
H7286	רָדַד	cobrir	lexicon	ubs-dict
H7287	רָדָה	governar	lexicon	ubs-dict
H7288	רַדַּי	Radai	lexicon	ubs-dict
H7289	רָדִיד	manto	lexicon	ubs-dict
H7290	רָדַם	cair em sono profundo	lexicon	ubs-dict
H7291	רָדַף	seguir	lexicon	ubs-dict
H7298	רַהַט	bebedouro	lexicon	ubs-dict
H7300	רוּד	estar inquieto	lexicon	ubs-dict
H7301	רָוָה	regar	lexicon	ubs-dict
H7302	רָוֶה	regado/a	lexicon	ubs-dict
H7303	רוֹהֲגָה	Roga	lexicon	ubs-dict
H7304	רָוַח	cheirar	lexicon	ubs-dict
H7305	רֶוַח	distância	lexicon	ubs-dict
H7307	רוּחַ	Espírito	lexicon	ubs-dict
H7309	רְוָחָה	alívio	lexicon	ubs-dict
H7310	רְוָיָה	transbordar	lexicon	ubs-dict
H7311	רוּם	crescer	lexicon	ubs-dict
H7311	רוּם	ser exaltado	lexicon	ubs-dict
H7312	רוּם	estatura	lexicon	ubs-dict
H7315	רוֹם	crescer	lexicon	ubs-dict
H7316	רוּמָה	Ruma	lexicon	ubs-dict
H7317	רוֹמָה	olhos altivos	lexicon	ubs-dict
H7318	רוֹמָם	louvor	lexicon	ubs-dict
H7320	רוֹמַמְתִּי עֶזֶר	Romanti-Ézer	lexicon	ubs-dict
H7321	רוּעַ	gritar	lexicon	ubs-dict
H7323	רוּץ	correr	lexicon	ubs-dict
H7326	רוּשׁ	passar necessidade	lexicon	ubs-dict
H7327	רוּת	Rute	lexicon	ubs-dict
H7329	רָזָה	definhar	lexicon	ubs-dict
H7330	רָזֶה	magro	lexicon	ubs-dict
H7331	רְזוֹן	Rezom	lexicon	ubs-dict
H7332	רָזוֹן	doença debilitante	lexicon	ubs-dict
H7334	רָזִי	definhar	lexicon	ubs-dict
H7335	רָזַם	brilho nos olhos (de alguém)	lexicon	ubs-dict
H7336	רָזַן	governante	lexicon	ubs-dict
H7337	רָחַב	ser grande	lexicon	ubs-dict
H7338	רַחַב	dimensão	lexicon	ubs-dict
H7339	רְחֹב	praça	lexicon	ubs-dict
H7341	רֹחַב	largura	lexicon	ubs-dict
H7342	רָחָב	largo	lexicon	ubs-dict
H7344	רְחֹבוֹת	Reobote	lexicon	ubs-dict
H7345	רְחַבְיָה	Reabias	lexicon	ubs-dict
H7346	רְחַבְעָם	Reoboão	lexicon	ubs-dict
H7347	רֵחֶה	mó	lexicon	ubs-dict
H7348	רְחוּם	Reum	lexicon	ubs-dict
H7349	רַחוּם	compassivo	lexicon	ubs-dict
H7350	רָחוֹק	longe	lexicon	ubs-dict
H7351	רָהִיט	viga	lexicon	ubs-dict
H7353	רָחֵל	ovelha	lexicon	ubs-dict
H7355	רָחַם	amar	lexicon	ubs-dict
H7356	רַחַם	compaixão	lexicon	ubs-dict
H7357	רַחַם	Raão	lexicon	ubs-dict
H7360	רָחָם	abutre egípcio	lexicon	ubs-dict
H7361	רַחֲמָה	fêmeas	lexicon	ubs-dict
H7362	רַחְמָנִי	compassivo	lexicon	ubs-dict
H7363	רָחַף	tremer	lexicon	ubs-dict
H7364	רָחַץ	lavar-se	lexicon	ubs-dict
H7366	רַחַץ	bacia de lavar	lexicon	ubs-dict
H7367	רַחְצָה	lavar	lexicon	ubs-dict
H7368	רָחַק	estar longe	lexicon	ubs-dict
H7369	רָחֵק	afastar-se (de alguém)	lexicon	ubs-dict
H7370	רָחַשׁ	a cabeça (de alguém) cheia de ideias	lexicon	ubs-dict
H7371	רַחַת	pá	lexicon	ubs-dict
H7372	רָטַב	molhado	lexicon	ubs-dict
H7373	רָטֹב	próspero	lexicon	ubs-dict
H7374	רֶטֶט	tremer > assustar-se	lexicon	ubs-dict
H7375	רֻטֲפַשׁ	estar rejuvenescido	lexicon	ubs-dict
H7376	רָטַשׁ	massacrar	lexicon	ubs-dict
H7377	רִי	umidade	lexicon	ubs-dict
H7378	רִיב	contender	lexicon	ubs-dict
H7379	רִיב	disputa	lexicon	ubs-dict
H7380	רִיבַי	Ribai	lexicon	ubs-dict
H7381	רֵיחַ	odor	lexicon	ubs-dict
H7384	רִיפַת	Difate	lexicon	ubs-dict
H7384	רִיפַת	Rifate	lexicon	ubs-dict
H7385	רִיק	vazio	lexicon	ubs-dict
H7386	רֵיק	vazio	lexicon	ubs-dict
H7387	רֵיקָם	sem causa	lexicon	ubs-dict
H7389	רֵישׁ	pobreza	lexicon	ubs-dict
H7390	רַךְ	tímido/a	lexicon	ubs-dict
H7391	רֹךְ	gentileza	lexicon	ubs-dict
H7392	רָכַב	montar	lexicon	ubs-dict
H7393	רֶכֶב	pedra superior de moinho	lexicon	ubs-dict
H7394	רֵכָב	Recabe	lexicon	ubs-dict
H7395	רַכָּב	condutor	lexicon	ubs-dict
H7396	רִכְבָּה	montar	lexicon	ubs-dict
H7397	רֵכָה	Reca	lexicon	ubs-dict
H7397	רֵכָה	recabita	lexicon	ubs-dict
H7398	רְכוּב	carruagem	lexicon	ubs-dict
H7401	רָכַךְ	amolecer	lexicon	ubs-dict
H7403	רָכָל	Racal	lexicon	ubs-dict
H7404	רְכֻלָּה	negociar	lexicon	ubs-dict
H7407	רֹכֶס	planejar	lexicon	ubs-dict
H7409	רֶכֶשׁ	cavalo	lexicon	ubs-dict
H7410	רָם	Rão	lexicon	ubs-dict
H7411	רָמָה	lançar	lexicon	ubs-dict
H7413	רָמָה	colina	lexicon	ubs-dict
H7415	רִמָּה	verme	lexicon	ubs-dict
H7416	רִמּוֹן	romã	lexicon	ubs-dict
H7417	רִמּוֹן	Rimono	lexicon	ubs-dict
H7419	רָמוּת	lixo	lexicon	ubs-dict
H7420	רֹמַח	lança	lexicon	ubs-dict
H7422	רַמְיָה	Ramias	lexicon	ubs-dict
H7423	רְמִיָּה	preguiçoso	lexicon	ubs-dict
H7425	רְמַלְיָהוּ	Remalias	lexicon	ubs-dict
H7427	רֹמֵמֻת	levantar-se > entrar em ação	lexicon	ubs-dict
H7428	רִמֹּן פֶּרֶץ	Rimon-Peres	lexicon	ubs-dict
H7429	רָמַס	pisotear	lexicon	ubs-dict
H7431	רֶמֶשׂ	criaturas rastejantes	lexicon	ubs-dict
H7432	רֶמֶת	Remete	lexicon	ubs-dict
H7435	רָמָתִי	ramatita	lexicon	ubs-dict
H7442	רָנַן	sacudir-se	lexicon	ubs-dict
H7443	רֶנֶן	avestruz	lexicon	ubs-dict
H7446	רִסָּה	Rissa	lexicon	ubs-dict
H7447	רָסִיס	umidade	lexicon	ubs-dict
H7448	רֶסֶן	freio	lexicon	ubs-dict
H7450	רָסַס	umedecer	lexicon	ubs-dict
H7451	רַע	mal	lexicon	ubs-dict
H7451	רַע	ruim	lexicon	ubs-dict
H7452	רֵעַ	gritos	lexicon	ubs-dict
H7455	רֹעַ	feias	lexicon	ubs-dict
H7456	רָעֵב	ter fome	lexicon	ubs-dict
H7457	רָעֵב	faminto	lexicon	ubs-dict
H7458	רָעָב	fome	lexicon	ubs-dict
H7459	רְעָבוֹן	fome	lexicon	ubs-dict
H7460	רָעַד	tremer	lexicon	ubs-dict
H7461	רַעַד	tremor	lexicon	ubs-dict
H7462	רָעָה	pastar	lexicon	ubs-dict
H7463	רֵעֶה	amigo	lexicon	ubs-dict
H7464	רֵעָה	companheira	lexicon	ubs-dict
H7466	רְעוּ	Reú	lexicon	ubs-dict
H7467	רְעוּאֵל	Reuel	lexicon	ubs-dict
H7468	רְעוּת	buscar	lexicon	ubs-dict
H7471	רְעִי	pastos	lexicon	ubs-dict
H7472	רֵעִי	Reí	lexicon	ubs-dict
H7474	רַעְיָה	amiga	lexicon	ubs-dict
H7475	רַעְיוֹן	pensamento	lexicon	ubs-dict
H7478	רַעַל	cambalear	lexicon	ubs-dict
H7479	רַעֲלָה	véu	lexicon	ubs-dict
H7480	רְעֵלָיָה	Reelaías	lexicon	ubs-dict
H7485	רַעַמְיָה	Raamias	lexicon	ubs-dict
H7486	רַעְמְסֵס	Ramessés	lexicon	ubs-dict
H7488	רַעֲנָן	frondosa/o	lexicon	ubs-dict
H7488	רַעֲנָן	reverdecer	lexicon	ubs-dict
H7489	רָעַע	praticar o mal	lexicon	ubs-dict
H7491	רָעַף	transbordar	lexicon	ubs-dict
H7492	רָעַץ	esmagar	lexicon	ubs-dict
H7493	רָעַשׁ	balançar	lexicon	ubs-dict
H7495	רָפָא	sarar	lexicon	ubs-dict
H7496	רָפָא	sombras da morte	lexicon	ubs-dict
H7497	רָפָא	Rafa	lexicon	ubs-dict
H7498	רָפָא	Rafa	lexicon	ubs-dict
H7499	רְפֻאָה	sarar	lexicon	ubs-dict
H7500	רִפְאוּת	cura	lexicon	ubs-dict
H7501	רְפָאֵל	Rafael	lexicon	ubs-dict
H7505	רָפוּא	Rafu	lexicon	ubs-dict
H7506	רֶפַח	Refa	lexicon	ubs-dict
H7508	רְפִידִים	Refidim	lexicon	ubs-dict
H7509	רְפָיָה	Refaías	lexicon	ubs-dict
H7510	רִפְיוֹן	fraqueza das mãos > sem coragem	lexicon	ubs-dict
H7511	רָפַס	pisotear	lexicon	ubs-dict
H7516	רֶפֶשׁ	lama	lexicon	ubs-dict
H7517	רֶפֶת	curral	lexicon	ubs-dict
H7518	רַץ	peça (de prata)	lexicon	ubs-dict
H7521	רָצָה	ser aceito/a	lexicon	ubs-dict
H7522	רָצוֹן	favor	lexicon	ubs-dict
H7523	רָצַח	assassinar	lexicon	ubs-dict
H7524	רֶצַח	matar	lexicon	ubs-dict
H7525	רִצְיָא	Rizia	lexicon	ubs-dict
H7526	רְצִין	Rezim	lexicon	ubs-dict
H7527	רָצַע	furar	lexicon	ubs-dict
H7528	רָצַף	ser incrustado	lexicon	ubs-dict
H7529	רֶצֶף	pedras quentes	lexicon	ubs-dict
H7531	רִצְפָּה	pavimento	lexicon	ubs-dict
H7532	רִצְפָּה	brasa viva	lexicon	ubs-dict
H7533	רָצַץ	quebrar	lexicon	ubs-dict
H7534	רַק	fino	lexicon	ubs-dict
H7536	רֹק	cuspe	lexicon	ubs-dict
H7537	רָקַב	apodrecer	lexicon	ubs-dict
H7538	רָקָב	podridão	lexicon	ubs-dict
H7539	רִקָּבוֹן	podridão	lexicon	ubs-dict
H7540	רָקַד	dançar	lexicon	ubs-dict
H7541	רַקָּה	têmpora	lexicon	ubs-dict
H7542	רַקּוֹן	Racom	lexicon	ubs-dict
H7543	רָקַח	misturar (especiarias)	lexicon	ubs-dict
H7544	רֶקַח	aromático	lexicon	ubs-dict
H7545	רֹקַח	misturado (de aromas)	lexicon	ubs-dict
H7546	רַקָּח	perfumista	lexicon	ubs-dict
H7547	רַקֻּחַ	ervas aromáticas	lexicon	ubs-dict
H7549	רָקִיעַ	firmamento	lexicon	ubs-dict
H7550	רָקִיק	pães finos	lexicon	ubs-dict
H7551	רָקַם	bordador	lexicon	ubs-dict
H7552	רֶקֶם	Requém	lexicon	ubs-dict
H7553	רִקְמָה	roupas bordadas	lexicon	ubs-dict
H7554	רָקַע	pisotear	lexicon	ubs-dict
H7555	רִקֻּעַ	folhas batidas	lexicon	ubs-dict
H7556	רָקַק	cuspir	lexicon	ubs-dict
H7557	רַקַּת	Racate	lexicon	ubs-dict
H7558	רִשְׁיוֹן	permissão	lexicon	ubs-dict
H7559	רָשַׁם	escrever	lexicon	ubs-dict
H7561	רָשַׁע	ser culpado	lexicon	ubs-dict
H7562	רֶשַׁע	maldade	lexicon	ubs-dict
H7563	רָשָׁע	perverso	lexicon	ubs-dict
H7564	רִשְׁעָה	maldade	lexicon	ubs-dict
H7565	רֶשֶׁף	chama	lexicon	ubs-dict
H7567	רָשַׁשׁ	destruir	lexicon	ubs-dict
H7568	רֶשֶׁת	rede	lexicon	ubs-dict
H7569	רַתּוֹק	correntes	lexicon	ubs-dict
H7570	רָתַח	fazer ferver	lexicon	ubs-dict
H7573	רָתַם	atrelar	lexicon	ubs-dict
H7574	רֶתֶם	pé de giesta	lexicon	ubs-dict
H7575	רִתְמָה	Ritmá	lexicon	ubs-dict
H7576	רָתַק	acorrentar	lexicon	ubs-dict
H7577	רְתֻקָה	corrente	lexicon	ubs-dict
H7578	רְתֵת	tremor	lexicon	ubs-dict
H7579	שָׁאַב	tirar (água)	lexicon	ubs-dict
H7580	שָׁאַג	urrar	lexicon	ubs-dict
H7581	שְׁאָגָה	rugir	lexicon	ubs-dict
H7582	שָׁאָה	assolar	lexicon	ubs-dict
H7584	שַׁאֲוָה	desolação	lexicon	ubs-dict
H7585	שְׁאוֹל	mundo dos mortos	lexicon	ubs-dict
H7586	שָׁאוּל	Saul	lexicon	ubs-dict
H7587	שָׁאוּלִי	saulita	lexicon	ubs-dict
H7588	שָׁאוֹן	rugido	lexicon	ubs-dict
H7590	שָׁאט	ir em busca de	lexicon	ubs-dict
H7591	שְׁאִיָּה	ruínas	lexicon	ubs-dict
H7594	שְׁאָל	Seal	lexicon	ubs-dict
H7596	שְׁאֵלָה	pedido	lexicon	ubs-dict
H7597	שְׁאַלְתִּיאֵל	Sealtiel	lexicon	ubs-dict
H7599	שָׁאַן	ficar tranquilo	lexicon	ubs-dict
H7600	שַׁאֲנָן	tranquilo/a	lexicon	ubs-dict
H7601	שָׁאַס	saquer	lexicon	ubs-dict
H7602	שָׁאַף	respirar ofegante	lexicon	ubs-dict
H7603	שְׂאֹר	fermento	lexicon	ubs-dict
H7605	שְׁאָר	corpo	lexicon	ubs-dict
H7607	שְׁאֵר	carne	lexicon	ubs-dict
H7608	שַׁאֲרָה	parente	lexicon	ubs-dict
H7609	שֶׁאֱרָה	Seerá	lexicon	ubs-dict
H7610	שְׁאָר יָשׁוּב	Sear-Jasube	lexicon	ubs-dict
H7612	שֵׁאת	assolação	lexicon	ubs-dict
H7613	שְׂאֵת	erguer	lexicon	ubs-dict
H7614	שְׁבָא	Sabá	lexicon	ubs-dict
H7615	שְׁבָאִי	sabeus	lexicon	ubs-dict
